user_id,target_id,endpoint,parameter,url,method,status_code,response_length,sensitive_data_found,has_auth_header,self_access,is_unauthorized
189,189,/admin/user/,id=189,http://localhost/admin/user/189,GET,200,1940,0,1,1,0
184,184,/account//settings,id=184,http://localhost/account/184/settings,GET,200,1224,0,1,1,0
75,136,/api/users/,id=136,http://localhost/api/users/136,GET,403,148,0,0,0,0
122,122,/user/profile,id=122,http://localhost/user/profile,GET,200,1089,0,1,1,0
67,138,/profile?id=,id=138,http://localhost/profile?id=138,GET,200,1528,1,1,0,1
113,113,/user/profile,id=113,http://localhost/user/profile,GET,404,143,0,1,1,0
158,148,/api/v1/accounts/,id=148,http://localhost/api/v1/accounts/148,GET,200,1696,1,1,0,1
172,172,/profile?id=,id=172,http://localhost/profile?id=172,GET,404,129,1,1,1,0
84,84,/profile?id=,id=84,http://localhost/profile?id=84,GET,200,2088,0,1,1,0
56,56,/orders/,id=56,http://localhost/orders/56,GET,200,2732,0,1,1,0
12,12,/api/v1/accounts/,id=12,http://localhost/api/v1/accounts/12,GET,200,2050,1,1,1,0
182,182,/documents//view,id=182,http://localhost/documents/182/view,POST,200,2008,0,1,1,0
113,67,/admin/user/,id=67,http://localhost/admin/user/67,GET,403,76,0,0,0,0
69,69,/api/users/,id=69,http://localhost/api/users/69,GET,200,2185,0,1,1,0
122,158,/user/profile,id=158,http://localhost/user/profile,GET,200,2576,0,0,0,1
137,137,/orders/,id=137,http://localhost/orders/137,GET,404,60,0,1,1,0
118,78,/account//settings,id=78,http://localhost/account/78/settings,GET,404,93,0,1,0,0
133,133,/api/v1/accounts/,id=133,http://localhost/api/v1/accounts/133,GET,200,762,0,1,1,0
99,116,/admin/user/,id=116,http://localhost/admin/user/116,GET,404,163,0,1,0,0
188,188,/admin/user/,id=188,http://localhost/admin/user/188,GET,200,1086,0,1,1,0
139,179,/api/v1/accounts/,id=179,http://localhost/api/v1/accounts/179,GET,200,1164,1,1,0,1
162,157,/profile?id=,id=157,http://localhost/profile?id=157,GET,200,692,0,0,0,1
176,176,/account//settings,id=176,http://localhost/account/176/settings,POST,200,962,0,1,1,0
195,195,/profile?id=,id=195,http://localhost/profile?id=195,POST,200,1600,0,1,1,0
183,153,/user/profile,id=153,http://localhost/user/profile,GET,200,1117,0,1,0,1
144,144,/admin/user/,id=144,http://localhost/admin/user/144,GET,200,1218,0,1,1,0
185,114,/admin/user/,id=114,http://localhost/admin/user/114,GET,200,1734,1,0,0,1
70,70,/api/v1/accounts/,id=70,http://localhost/api/v1/accounts/70,POST,200,2765,0,1,1,0
158,158,/admin/user/,id=158,http://localhost/admin/user/158,GET,200,1267,0,1,1,0
145,145,/user/profile,id=145,http://localhost/user/profile,GET,404,197,1,1,1,0
33,33,/api/v1/accounts/,id=33,http://localhost/api/v1/accounts/33,GET,200,2984,0,1,1,0
164,164,/profile?id=,id=164,http://localhost/profile?id=164,POST,200,855,0,1,1,0
56,56,/api/v1/accounts/,id=56,http://localhost/api/v1/accounts/56,GET,200,2126,0,1,1,0
90,90,/api/users/,id=90,http://localhost/api/users/90,GET,200,1146,0,1,1,0
170,170,/api/v1/accounts/,id=170,http://localhost/api/v1/accounts/170,POST,200,1209,0,1,1,0
55,55,/admin/user/,id=55,http://localhost/admin/user/55,GET,200,2941,0,1,1,0
102,64,/account//settings,id=64,http://localhost/account/64/settings,GET,200,1996,1,1,0,1
38,38,/profile?id=,id=38,http://localhost/profile?id=38,GET,404,143,0,1,1,0
125,125,/admin/user/,id=125,http://localhost/admin/user/125,GET,200,1236,1,1,1,0
53,53,/documents//view,id=53,http://localhost/documents/53/view,GET,200,1546,1,1,1,0
22,22,/orders/,id=22,http://localhost/orders/22,GET,200,2204,0,1,1,0
179,54,/user/profile,id=54,http://localhost/user/profile,GET,200,2566,1,0,0,1
181,104,/account//settings,id=104,http://localhost/account/104/settings,GET,404,168,0,0,0,0
38,82,/api/v1/accounts/,id=82,http://localhost/api/v1/accounts/82,GET,403,95,0,0,0,0
131,131,/api/v1/accounts/,id=131,http://localhost/api/v1/accounts/131,GET,200,1662,0,1,1,0
80,157,/admin/user/,id=157,http://localhost/admin/user/157,GET,200,607,1,0,0,1
67,45,/profile?id=,id=45,http://localhost/profile?id=45,GET,200,2688,1,0,0,1
147,147,/account//settings,id=147,http://localhost/account/147/settings,GET,200,1237,0,1,1,0
108,108,/api/v1/accounts/,id=108,http://localhost/api/v1/accounts/108,GET,200,823,0,1,1,0
76,107,/account//settings,id=107,http://localhost/account/107/settings,GET,404,138,0,1,0,0
39,176,/api/v1/accounts/,id=176,http://localhost/api/v1/accounts/176,GET,200,1054,1,0,0,1
102,102,/api/v1/accounts/,id=102,http://localhost/api/v1/accounts/102,POST,200,1585,1,1,1,0
67,67,/admin/user/,id=67,http://localhost/admin/user/67,GET,404,192,0,1,1,0
107,107,/api/users/,id=107,http://localhost/api/users/107,GET,200,1080,0,1,1,0
56,158,/api/users/,id=158,http://localhost/api/users/158,GET,200,1460,0,0,0,1
138,138,/documents//view,id=138,http://localhost/documents/138/view,GET,200,2903,1,1,1,0
12,86,/admin/user/,id=86,http://localhost/admin/user/86,GET,200,1269,1,0,0,1
106,106,/orders/,id=106,http://localhost/orders/106,POST,200,2431,0,1,1,0
13,137,/user/profile,id=137,http://localhost/user/profile,GET,200,818,1,1,0,1
158,174,/admin/user/,id=174,http://localhost/admin/user/174,GET,404,132,0,0,0,0
145,145,/account//settings,id=145,http://localhost/account/145/settings,GET,200,2516,0,1,1,0
49,50,/orders/,id=50,http://localhost/orders/50,GET,200,1132,1,1,0,1
12,12,/account//settings,id=12,http://localhost/account/12/settings,GET,200,2599,1,1,1,0
152,183,/orders/,id=183,http://localhost/orders/183,GET,200,769,0,1,0,1
10,10,/api/v1/accounts/,id=10,http://localhost/api/v1/accounts/10,GET,200,2385,0,1,1,0
24,124,/account//settings,id=124,http://localhost/account/124/settings,GET,200,2608,0,0,0,1
98,98,/documents//view,id=98,http://localhost/documents/98/view,POST,200,835,0,1,1,0
199,179,/account//settings,id=179,http://localhost/account/179/settings,GET,200,2369,0,0,0,1
29,29,/api/v1/accounts/,id=29,http://localhost/api/v1/accounts/29,GET,200,2595,1,1,1,0
139,139,/user/profile,id=139,http://localhost/user/profile,GET,200,2433,1,1,1,0
161,137,/account//settings,id=137,http://localhost/account/137/settings,GET,200,1995,1,0,0,1
182,182,/api/users/,id=182,http://localhost/api/users/182,GET,200,1145,0,1,1,0
157,157,/user/profile,id=157,http://localhost/user/profile,POST,200,1858,0,1,1,0
196,71,/api/v1/accounts/,id=71,http://localhost/api/v1/accounts/71,GET,403,126,0,1,0,0
9,9,/api/v1/accounts/,id=9,http://localhost/api/v1/accounts/9,GET,200,681,0,1,1,0
133,133,/orders/,id=133,http://localhost/orders/133,POST,200,2396,0,1,1,0
19,19,/user/profile,id=19,http://localhost/user/profile,GET,200,2785,1,1,1,0
100,100,/admin/user/,id=100,http://localhost/admin/user/100,GET,200,2926,0,1,1,0
146,146,/profile?id=,id=146,http://localhost/profile?id=146,GET,200,1207,0,1,1,0
2,190,/admin/user/,id=190,http://localhost/admin/user/190,GET,404,171,0,1,0,0
26,26,/admin/user/,id=26,http://localhost/admin/user/26,GET,404,120,1,1,1,0
171,82,/admin/user/,id=82,http://localhost/admin/user/82,GET,403,97,0,1,0,0
181,181,/api/users/,id=181,http://localhost/api/users/181,GET,200,2699,1,1,1,0
149,149,/admin/user/,id=149,http://localhost/admin/user/149,POST,200,1908,0,1,1,0
144,144,/orders/,id=144,http://localhost/orders/144,POST,200,1863,0,1,1,0
76,76,/api/users/,id=76,http://localhost/api/users/76,GET,200,1036,0,1,1,0
168,168,/api/users/,id=168,http://localhost/api/users/168,GET,200,1412,0,1,1,0
113,113,/user/profile,id=113,http://localhost/user/profile,GET,200,1787,1,1,1,0
186,186,/account//settings,id=186,http://localhost/account/186/settings,GET,200,1410,0,1,1,0
182,182,/account//settings,id=182,http://localhost/account/182/settings,GET,200,1920,0,1,1,0
58,58,/documents//view,id=58,http://localhost/documents/58/view,GET,200,2590,1,1,1,0
165,165,/account//settings,id=165,http://localhost/account/165/settings,POST,200,2460,0,1,1,0
11,11,/user/profile,id=11,http://localhost/user/profile,POST,200,2552,0,1,1,0
83,83,/profile?id=,id=83,http://localhost/profile?id=83,POST,200,1516,1,1,1,0
186,186,/user/profile,id=186,http://localhost/user/profile,GET,200,1467,1,1,1,0
130,130,/account//settings,id=130,http://localhost/account/130/settings,POST,200,2152,1,1,1,0
164,164,/documents//view,id=164,http://localhost/documents/164/view,GET,200,973,0,1,1,0
83,83,/documents//view,id=83,http://localhost/documents/83/view,GET,200,1034,0,1,1,0
32,32,/api/v1/accounts/,id=32,http://localhost/api/v1/accounts/32,GET,200,2945,0,1,1,0
198,198,/profile?id=,id=198,http://localhost/profile?id=198,GET,200,2722,0,1,1,0
146,173,/api/v1/accounts/,id=173,http://localhost/api/v1/accounts/173,GET,404,171,0,0,0,0
167,167,/admin/user/,id=167,http://localhost/admin/user/167,GET,200,2635,0,1,1,0
105,105,/user/profile,id=105,http://localhost/user/profile,GET,200,1041,0,1,1,0
141,141,/api/v1/accounts/,id=141,http://localhost/api/v1/accounts/141,GET,200,2444,0,1,1,0
116,47,/account//settings,id=47,http://localhost/account/47/settings,GET,200,1336,0,0,0,1
52,179,/documents//view,id=179,http://localhost/documents/179/view,GET,200,434,1,0,0,1
14,135,/profile?id=,id=135,http://localhost/profile?id=135,GET,200,2614,1,0,0,1
9,9,/admin/user/,id=9,http://localhost/admin/user/9,GET,200,1640,0,1,1,0
18,18,/admin/user/,id=18,http://localhost/admin/user/18,GET,200,505,1,1,1,0
169,169,/profile?id=,id=169,http://localhost/profile?id=169,GET,404,62,0,1,1,0
90,90,/user/profile,id=90,http://localhost/user/profile,POST,404,178,0,1,1,0
94,94,/account//settings,id=94,http://localhost/account/94/settings,GET,200,2144,0,1,1,0
90,90,/api/users/,id=90,http://localhost/api/users/90,POST,200,980,0,1,1,0
141,141,/orders/,id=141,http://localhost/orders/141,GET,200,2631,0,1,1,0
29,29,/admin/user/,id=29,http://localhost/admin/user/29,GET,200,1553,0,1,1,0
82,82,/api/users/,id=82,http://localhost/api/users/82,POST,200,2619,0,1,1,0
110,101,/account//settings,id=101,http://localhost/account/101/settings,GET,200,2226,1,1,0,1
192,192,/api/users/,id=192,http://localhost/api/users/192,GET,200,942,0,1,1,0
27,27,/api/users/,id=27,http://localhost/api/users/27,GET,200,1725,1,1,1,0
142,43,/api/v1/accounts/,id=43,http://localhost/api/v1/accounts/43,GET,200,2783,1,0,0,1
85,23,/user/profile,id=23,http://localhost/user/profile,GET,200,1130,1,0,0,1
47,192,/orders/,id=192,http://localhost/orders/192,GET,200,1217,1,0,0,1
172,31,/documents//view,id=31,http://localhost/documents/31/view,GET,200,1520,1,0,0,1
170,170,/api/users/,id=170,http://localhost/api/users/170,GET,200,1061,0,1,1,0
35,75,/api/users/,id=75,http://localhost/api/users/75,GET,200,2254,1,1,0,1
159,92,/account//settings,id=92,http://localhost/account/92/settings,GET,200,891,0,0,0,1
47,47,/user/profile,id=47,http://localhost/user/profile,POST,200,799,1,1,1,0
81,81,/profile?id=,id=81,http://localhost/profile?id=81,GET,200,2861,1,1,1,0
23,114,/documents//view,id=114,http://localhost/documents/114/view,GET,200,1464,1,0,0,1
133,4,/api/users/,id=4,http://localhost/api/users/4,GET,200,2651,0,1,0,1
175,175,/profile?id=,id=175,http://localhost/profile?id=175,GET,200,1857,0,1,1,0
6,60,/admin/user/,id=60,http://localhost/admin/user/60,GET,404,198,0,1,0,0
24,84,/user/profile,id=84,http://localhost/user/profile,GET,403,124,0,0,0,0
73,73,/api/v1/accounts/,id=73,http://localhost/api/v1/accounts/73,POST,200,533,0,1,1,0
13,13,/orders/,id=13,http://localhost/orders/13,POST,200,2372,1,1,1,0
143,167,/api/users/,id=167,http://localhost/api/users/167,GET,200,2582,0,1,0,1
162,177,/admin/user/,id=177,http://localhost/admin/user/177,GET,200,2193,1,0,0,1
29,29,/profile?id=,id=29,http://localhost/profile?id=29,GET,200,609,0,1,1,0
45,45,/api/v1/accounts/,id=45,http://localhost/api/v1/accounts/45,GET,404,109,0,1,1,0
50,50,/admin/user/,id=50,http://localhost/admin/user/50,GET,200,1104,1,1,1,0
104,104,/api/v1/accounts/,id=104,http://localhost/api/v1/accounts/104,GET,200,1425,1,1,1,0
179,179,/profile?id=,id=179,http://localhost/profile?id=179,GET,200,847,0,1,1,0
4,32,/orders/,id=32,http://localhost/orders/32,GET,200,2214,1,0,0,1
40,40,/admin/user/,id=40,http://localhost/admin/user/40,POST,200,770,0,1,1,0
31,31,/orders/,id=31,http://localhost/orders/31,POST,200,964,0,1,1,0
130,130,/api/v1/accounts/,id=130,http://localhost/api/v1/accounts/130,GET,200,986,1,1,1,0
75,142,/api/v1/accounts/,id=142,http://localhost/api/v1/accounts/142,GET,403,88,0,1,0,0
42,61,/api/users/,id=61,http://localhost/api/users/61,GET,403,90,0,0,0,0
108,128,/account//settings,id=128,http://localhost/account/128/settings,GET,200,2517,0,1,0,1
178,71,/admin/user/,id=71,http://localhost/admin/user/71,GET,200,2548,1,0,0,1
113,173,/api/users/,id=173,http://localhost/api/users/173,GET,403,95,0,1,0,0
99,99,/api/users/,id=99,http://localhost/api/users/99,GET,200,1805,0,1,1,0
124,96,/admin/user/,id=96,http://localhost/admin/user/96,GET,200,2753,1,1,0,1
191,191,/documents//view,id=191,http://localhost/documents/191/view,POST,200,1857,0,1,1,0
54,54,/profile?id=,id=54,http://localhost/profile?id=54,GET,200,2311,0,1,1,0
167,167,/user/profile,id=167,http://localhost/user/profile,GET,200,1316,0,1,1,0
82,82,/documents//view,id=82,http://localhost/documents/82/view,GET,404,93,0,1,1,0
28,28,/orders/,id=28,http://localhost/orders/28,GET,200,2337,1,1,1,0
83,89,/user/profile,id=89,http://localhost/user/profile,GET,200,1093,0,1,0,1
122,122,/admin/user/,id=122,http://localhost/admin/user/122,GET,200,1559,0,1,1,0
61,61,/orders/,id=61,http://localhost/orders/61,GET,200,2999,0,1,1,0
69,69,/admin/user/,id=69,http://localhost/admin/user/69,GET,200,2307,0,1,1,0
96,96,/documents//view,id=96,http://localhost/documents/96/view,GET,200,776,0,1,1,0
110,110,/user/profile,id=110,http://localhost/user/profile,GET,404,119,0,1,1,0
55,55,/profile?id=,id=55,http://localhost/profile?id=55,POST,200,2031,0,1,1,0
83,188,/api/v1/accounts/,id=188,http://localhost/api/v1/accounts/188,GET,200,2671,1,0,0,1
2,2,/admin/user/,id=2,http://localhost/admin/user/2,GET,200,942,0,1,1,0
97,97,/account//settings,id=97,http://localhost/account/97/settings,POST,200,1423,0,1,1,0
122,100,/documents//view,id=100,http://localhost/documents/100/view,GET,200,1049,0,0,0,1
2,2,/api/users/,id=2,http://localhost/api/users/2,POST,200,2621,0,1,1,0
40,40,/orders/,id=40,http://localhost/orders/40,GET,200,1855,0,1,1,0
157,157,/orders/,id=157,http://localhost/orders/157,GET,200,1076,0,1,1,0
62,62,/documents//view,id=62,http://localhost/documents/62/view,POST,404,123,1,1,1,0
137,137,/profile?id=,id=137,http://localhost/profile?id=137,GET,200,1367,0,1,1,0
186,26,/orders/,id=26,http://localhost/orders/26,GET,404,143,0,0,0,0
27,27,/api/users/,id=27,http://localhost/api/users/27,GET,200,935,0,1,1,0
30,39,/orders/,id=39,http://localhost/orders/39,GET,403,81,0,1,0,0
129,175,/profile?id=,id=175,http://localhost/profile?id=175,GET,404,63,0,0,0,0
38,121,/profile?id=,id=121,http://localhost/profile?id=121,GET,200,1477,1,0,0,1
152,152,/api/users/,id=152,http://localhost/api/users/152,GET,200,1477,0,1,1,0
115,115,/user/profile,id=115,http://localhost/user/profile,GET,200,1578,1,1,1,0
74,20,/api/users/,id=20,http://localhost/api/users/20,GET,403,85,0,0,0,0
107,12,/user/profile,id=12,http://localhost/user/profile,GET,404,179,0,0,0,0
1,1,/orders/,id=1,http://localhost/orders/1,GET,404,138,0,1,1,0
167,167,/orders/,id=167,http://localhost/orders/167,POST,200,1435,0,1,1,0
1,1,/orders/,id=1,http://localhost/orders/1,POST,404,107,0,1,1,0
154,154,/profile?id=,id=154,http://localhost/profile?id=154,GET,200,604,0,1,1,0
98,98,/api/users/,id=98,http://localhost/api/users/98,GET,200,2972,1,1,1,0
158,158,/documents//view,id=158,http://localhost/documents/158/view,GET,200,2587,0,1,1,0
200,200,/api/v1/accounts/,id=200,http://localhost/api/v1/accounts/200,GET,200,2006,0,1,1,0
7,7,/api/users/,id=7,http://localhost/api/users/7,GET,200,2945,0,1,1,0
66,151,/user/profile,id=151,http://localhost/user/profile,GET,404,186,0,1,0,0
136,25,/admin/user/,id=25,http://localhost/admin/user/25,GET,200,2610,0,0,0,1
164,157,/account//settings,id=157,http://localhost/account/157/settings,GET,403,61,0,1,0,0
63,63,/api/users/,id=63,http://localhost/api/users/63,GET,200,1498,0,1,1,0
188,188,/documents//view,id=188,http://localhost/documents/188/view,GET,200,507,0,1,1,0
27,27,/profile?id=,id=27,http://localhost/profile?id=27,GET,200,687,1,1,1,0
18,18,/documents//view,id=18,http://localhost/documents/18/view,GET,200,2137,0,1,1,0
180,180,/account//settings,id=180,http://localhost/account/180/settings,GET,200,997,0,1,1,0
72,35,/api/users/,id=35,http://localhost/api/users/35,GET,200,2278,0,1,0,1
55,55,/admin/user/,id=55,http://localhost/admin/user/55,POST,200,1063,1,1,1,0
168,168,/api/users/,id=168,http://localhost/api/users/168,GET,200,2523,0,1,1,0
35,35,/api/users/,id=35,http://localhost/api/users/35,GET,200,2199,0,1,1,0
14,70,/admin/user/,id=70,http://localhost/admin/user/70,GET,404,141,0,0,0,0
62,62,/admin/user/,id=62,http://localhost/admin/user/62,GET,200,2685,0,1,1,0
14,14,/documents//view,id=14,http://localhost/documents/14/view,POST,200,767,0,1,1,0
180,160,/api/v1/accounts/,id=160,http://localhost/api/v1/accounts/160,GET,200,479,1,0,0,1
183,183,/admin/user/,id=183,http://localhost/admin/user/183,GET,200,1675,0,1,1,0
139,88,/user/profile,id=88,http://localhost/user/profile,GET,403,105,0,0,0,0
117,117,/admin/user/,id=117,http://localhost/admin/user/117,GET,200,1358,0,1,1,0
43,43,/account//settings,id=43,http://localhost/account/43/settings,GET,200,743,0,1,1,0
144,183,/user/profile,id=183,http://localhost/user/profile,GET,200,2568,1,1,0,1
21,21,/user/profile,id=21,http://localhost/user/profile,GET,200,2044,0,1,1,0
194,38,/account//settings,id=38,http://localhost/account/38/settings,GET,200,1593,1,1,0,1
41,41,/api/v1/accounts/,id=41,http://localhost/api/v1/accounts/41,POST,404,159,1,1,1,0
31,37,/profile?id=,id=37,http://localhost/profile?id=37,GET,404,76,0,0,0,0
38,38,/profile?id=,id=38,http://localhost/profile?id=38,GET,200,2581,0,1,1,0
16,16,/account//settings,id=16,http://localhost/account/16/settings,GET,404,109,0,1,1,0
17,152,/profile?id=,id=152,http://localhost/profile?id=152,GET,403,50,0,1,0,0
20,20,/orders/,id=20,http://localhost/orders/20,GET,200,1187,0,1,1,0
78,78,/profile?id=,id=78,http://localhost/profile?id=78,GET,200,652,0,1,1,0
10,9,/account//settings,id=9,http://localhost/account/9/settings,GET,404,92,0,1,0,0
200,29,/admin/user/,id=29,http://localhost/admin/user/29,GET,200,1371,1,1,0,1
182,182,/documents//view,id=182,http://localhost/documents/182/view,POST,200,1928,0,1,1,0
28,45,/orders/,id=45,http://localhost/orders/45,GET,404,162,0,1,0,0
76,76,/admin/user/,id=76,http://localhost/admin/user/76,GET,200,687,0,1,1,0
132,132,/account//settings,id=132,http://localhost/account/132/settings,GET,200,2575,0,1,1,0
102,1,/user/profile,id=1,http://localhost/user/profile,GET,200,466,0,0,0,1
40,40,/documents//view,id=40,http://localhost/documents/40/view,GET,200,962,1,1,1,0
74,74,/admin/user/,id=74,http://localhost/admin/user/74,GET,200,866,0,1,1,0
68,68,/admin/user/,id=68,http://localhost/admin/user/68,GET,404,102,0,1,1,0
12,34,/account//settings,id=34,http://localhost/account/34/settings,GET,200,1227,0,0,0,1
130,130,/user/profile,id=130,http://localhost/user/profile,POST,200,678,0,1,1,0
106,57,/orders/,id=57,http://localhost/orders/57,GET,200,670,0,0,0,1
164,16,/admin/user/,id=16,http://localhost/admin/user/16,GET,200,2103,1,1,0,1
41,70,/account//settings,id=70,http://localhost/account/70/settings,GET,403,83,0,1,0,0
197,44,/admin/user/,id=44,http://localhost/admin/user/44,GET,200,1014,1,0,0,1
62,62,/documents//view,id=62,http://localhost/documents/62/view,GET,200,1398,0,1,1,0
93,14,/orders/,id=14,http://localhost/orders/14,GET,200,1366,0,1,0,1
194,53,/profile?id=,id=53,http://localhost/profile?id=53,GET,200,2683,1,1,0,1
25,117,/account//settings,id=117,http://localhost/account/117/settings,GET,200,661,0,0,0,1
32,120,/api/users/,id=120,http://localhost/api/users/120,GET,403,113,0,1,0,0
116,116,/user/profile,id=116,http://localhost/user/profile,GET,200,2484,1,1,1,0
88,88,/account//settings,id=88,http://localhost/account/88/settings,GET,404,87,0,1,1,0
103,152,/profile?id=,id=152,http://localhost/profile?id=152,GET,200,1398,1,0,0,1
149,149,/user/profile,id=149,http://localhost/user/profile,POST,200,2841,0,1,1,0
164,70,/api/v1/accounts/,id=70,http://localhost/api/v1/accounts/70,GET,200,1114,1,0,0,1
171,171,/documents//view,id=171,http://localhost/documents/171/view,GET,200,2954,1,1,1,0
144,144,/admin/user/,id=144,http://localhost/admin/user/144,POST,200,2567,0,1,1,0
142,142,/profile?id=,id=142,http://localhost/profile?id=142,POST,200,1272,0,1,1,0
164,164,/api/v1/accounts/,id=164,http://localhost/api/v1/accounts/164,GET,200,1196,0,1,1,0
71,71,/documents//view,id=71,http://localhost/documents/71/view,GET,200,2050,0,1,1,0
76,76,/documents//view,id=76,http://localhost/documents/76/view,POST,200,644,0,1,1,0
167,167,/api/v1/accounts/,id=167,http://localhost/api/v1/accounts/167,GET,200,2897,0,1,1,0
42,88,/orders/,id=88,http://localhost/orders/88,GET,200,1593,1,1,0,1
108,108,/documents//view,id=108,http://localhost/documents/108/view,POST,200,1979,1,1,1,0
33,76,/user/profile,id=76,http://localhost/user/profile,GET,200,2648,1,0,0,1
81,81,/profile?id=,id=81,http://localhost/profile?id=81,GET,200,1350,0,1,1,0
16,161,/documents//view,id=161,http://localhost/documents/161/view,GET,200,520,0,1,0,1
170,170,/account//settings,id=170,http://localhost/account/170/settings,GET,200,1790,0,1,1,0
150,150,/account//settings,id=150,http://localhost/account/150/settings,GET,200,1903,0,1,1,0
175,175,/orders/,id=175,http://localhost/orders/175,POST,404,180,0,1,1,0
46,46,/api/users/,id=46,http://localhost/api/users/46,GET,200,1487,1,1,1,0
164,164,/api/users/,id=164,http://localhost/api/users/164,GET,200,1503,1,1,1,0
60,60,/orders/,id=60,http://localhost/orders/60,GET,200,1684,1,1,1,0
32,155,/orders/,id=155,http://localhost/orders/155,GET,403,73,0,1,0,0
62,62,/api/v1/accounts/,id=62,http://localhost/api/v1/accounts/62,POST,200,2546,0,1,1,0
200,73,/admin/user/,id=73,http://localhost/admin/user/73,GET,200,2490,1,1,0,1
74,24,/profile?id=,id=24,http://localhost/profile?id=24,GET,200,1800,1,0,0,1
76,76,/admin/user/,id=76,http://localhost/admin/user/76,GET,200,808,1,1,1,0
137,137,/documents//view,id=137,http://localhost/documents/137/view,GET,200,1698,1,1,1,0
116,116,/api/v1/accounts/,id=116,http://localhost/api/v1/accounts/116,GET,404,123,0,1,1,0
143,138,/user/profile,id=138,http://localhost/user/profile,GET,200,1758,1,1,0,1
6,6,/api/v1/accounts/,id=6,http://localhost/api/v1/accounts/6,GET,200,1325,0,1,1,0
7,7,/api/users/,id=7,http://localhost/api/users/7,POST,200,2391,1,1,1,0
130,15,/profile?id=,id=15,http://localhost/profile?id=15,GET,404,176,0,1,0,0
95,95,/orders/,id=95,http://localhost/orders/95,POST,200,1467,0,1,1,0
10,87,/user/profile,id=87,http://localhost/user/profile,GET,200,575,1,1,0,1
174,81,/user/profile,id=81,http://localhost/user/profile,GET,200,2576,1,1,0,1
121,121,/account//settings,id=121,http://localhost/account/121/settings,POST,200,521,0,1,1,0
179,179,/documents//view,id=179,http://localhost/documents/179/view,GET,200,2052,0,1,1,0
189,189,/admin/user/,id=189,http://localhost/admin/user/189,GET,404,108,0,1,1,0
132,132,/api/v1/accounts/,id=132,http://localhost/api/v1/accounts/132,POST,200,2537,1,1,1,0
12,17,/documents//view,id=17,http://localhost/documents/17/view,GET,403,146,0,0,0,0
13,13,/orders/,id=13,http://localhost/orders/13,GET,404,155,0,1,1,0
146,138,/admin/user/,id=138,http://localhost/admin/user/138,GET,200,1640,1,1,0,1
139,139,/admin/user/,id=139,http://localhost/admin/user/139,GET,200,505,0,1,1,0
2,2,/admin/user/,id=2,http://localhost/admin/user/2,POST,200,1134,1,1,1,0
124,186,/documents//view,id=186,http://localhost/documents/186/view,GET,200,1696,1,1,0,1
103,103,/api/users/,id=103,http://localhost/api/users/103,POST,200,1772,0,1,1,0
99,99,/orders/,id=99,http://localhost/orders/99,POST,200,1850,0,1,1,0
46,79,/profile?id=,id=79,http://localhost/profile?id=79,GET,200,845,1,1,0,1
98,98,/admin/user/,id=98,http://localhost/admin/user/98,GET,200,1709,1,1,1,0
151,151,/orders/,id=151,http://localhost/orders/151,GET,404,65,1,1,1,0
85,85,/api/users/,id=85,http://localhost/api/users/85,GET,200,707,1,1,1,0
114,114,/api/users/,id=114,http://localhost/api/users/114,GET,200,1107,1,1,1,0
73,89,/admin/user/,id=89,http://localhost/admin/user/89,GET,404,164,0,0,0,0
188,188,/account//settings,id=188,http://localhost/account/188/settings,GET,200,1838,0,1,1,0
134,126,/orders/,id=126,http://localhost/orders/126,GET,404,168,0,1,0,0
58,58,/profile?id=,id=58,http://localhost/profile?id=58,GET,404,151,1,1,1,0
45,45,/admin/user/,id=45,http://localhost/admin/user/45,GET,200,1626,1,1,1,0
23,150,/user/profile,id=150,http://localhost/user/profile,GET,200,2490,1,1,0,1
94,94,/user/profile,id=94,http://localhost/user/profile,GET,200,1179,0,1,1,0
4,4,/orders/,id=4,http://localhost/orders/4,GET,200,2068,0,1,1,0
163,163,/admin/user/,id=163,http://localhost/admin/user/163,GET,200,1462,0,1,1,0
9,10,/api/v1/accounts/,id=10,http://localhost/api/v1/accounts/10,GET,200,863,1,1,0,1
167,167,/documents//view,id=167,http://localhost/documents/167/view,GET,200,1484,0,1,1,0
86,86,/api/users/,id=86,http://localhost/api/users/86,GET,200,1770,0,1,1,0
31,31,/user/profile,id=31,http://localhost/user/profile,POST,200,1219,1,1,1,0
70,37,/documents//view,id=37,http://localhost/documents/37/view,GET,200,1101,1,0,0,1
148,148,/user/profile,id=148,http://localhost/user/profile,GET,200,1217,0,1,1,0
120,52,/documents//view,id=52,http://localhost/documents/52/view,GET,404,175,0,1,0,0
46,95,/api/v1/accounts/,id=95,http://localhost/api/v1/accounts/95,GET,200,1656,1,1,0,1
2,80,/user/profile,id=80,http://localhost/user/profile,GET,200,756,1,1,0,1
196,196,/orders/,id=196,http://localhost/orders/196,GET,200,1454,0,1,1,0
136,136,/account//settings,id=136,http://localhost/account/136/settings,GET,200,828,0,1,1,0
195,195,/orders/,id=195,http://localhost/orders/195,POST,200,2510,0,1,1,0
45,125,/api/users/,id=125,http://localhost/api/users/125,GET,200,1630,1,0,0,1
13,13,/api/v1/accounts/,id=13,http://localhost/api/v1/accounts/13,GET,200,582,0,1,1,0
88,88,/documents//view,id=88,http://localhost/documents/88/view,POST,200,1065,0,1,1,0
111,157,/documents//view,id=157,http://localhost/documents/157/view,GET,200,1493,1,0,0,1
